t,y_sinc
74.37330548024357,0.9963430791754738
74.38330592470777,0.9597850346639625
74.39330636917197,0.9230555628004127
74.40330681363616,0.8861580026422385
74.41330725810036,0.8490957163030597
74.42330770256456,0.8118720889175044
74.43330814702877,0.7744905282609302
74.44330859149296,0.736954464969075
74.45330903595716,0.6992673514841677
74.46330948042136,0.6614326618141144
74.47330992488556,0.6234538915324448
74.48331036934975,0.5853345574184576
74.49331081381395,0.5470781975770203
74.50331125827815,0.5086883708936112
74.51331170274236,0.47016865609052527
74.52331214720655,0.4315226517227274
74.53331259167075,0.3927539761766618
74.54331303613495,0.3538662670426798
74.55331348059914,0.3148631817178693
74.56331392506334,0.27574839639462945
74.57331436952754,0.23652560508754944
74.58331481399173,0.19719851963340815
74.59331525845593,0.1577708696911744
74.60331570292014,0.11824640242006869
74.61331614738434,0.07862888203438834
74.62331659184854,0.03892209071108198
74.63331703631273,-0.0008701736941490179
74.64331748077693,-0.0407440978313143
74.65331792524113,-0.08069585285613465
74.66331836970532,-0.12072159443004166
74.67331881416952,-0.1608174630725793
74.68331925863372,-0.20097958493401713
74.69331970309793,-0.2412040700792196
74.70332014756212,-0.2814870154094068
74.71332059202632,-0.32182450499315307
74.72332103649052,-0.3622126100661591
74.73332148095471,-0.4026473890313085
74.74332192541891,-0.44312488745866774
74.75332236988311,-0.48364113932894925
74.7633228143473,-0.5241921659497629
74.7733232588115,-0.564773975860149
74.78332370327571,-0.605382567769589
74.79332414773991,-0.6460139305763721
74.8033245922041,-0.6866640433679414
74.8133250366683,-0.7273288754206626
74.8233254811325,-0.7680043861998822
74.8333259255967,-0.8086865260630097
74.8433263700609,-0.8493712373222734
74.85332681452509,-0.8900544508480928
74.8633272589893,-0.9307320906309318
74.8733277034535,-0.9714000742307372
74.8833281479177,-1.0120543127772843
74.89332859238189,-1.052690710969947
74.90332903684609,-1.0933051670777545
74.91332948131029,-1.133893572939392
74.92332992577448,-1.1744518151582968
74.93333037023868,-1.2149757753998036
74.94333081470288,-1.2554613272475348
74.95333125916709,-1.2959043412814482
74.96333170363128,-1.3363006853304271
74.97333214809548,-1.376646224472626
74.98333259255968,-1.4169368210352393
74.99333303702387,-1.45716833459456
75.00333348148807,-1.497336621975979
75.01333392595227,-1.537437537795869
75.02333437041646,-1.577466936826455
75.03333481488066,-1.6174206684359616
75.04333525934487,-1.657294582053135
75.05333570380907,-1.6970845282615834
75.06333614827327,-1.7367863588001176
75.07333659273746,-1.7763959265625238
75.08333703720166,-1.8159090855976208
75.09333748166586,-1.8553216911092603
75.10333792613005,-1.8946295994563256
75.11333837059425,-1.9338286704343108
75.12333881505845,-1.9729147651786796
75.13333925952266,-2.011883745025645
75.14333970398685,-2.050731476501699
75.15334014845105,-2.0894538313559763
75.16334059291525,-2.128046686560031
75.17334103737944,-2.166505924307893
75.18334148184364,-2.2048274320160672
75.19334192630784,-2.243007102323536
75.20334237077203,-2.281040833186361
75.21334281523623,-2.318924531213199
75.22334325970044,-2.3566541059875297
75.23334370416464,-2.3942254736369026
75.24334414862884,-2.43163455966462
75.25334459309303,-2.468877298949522
75.26334503755723,-2.5059496357460405
75.27334548202143,-2.542847523684198
75.28334592648562,-2.579566925769608
75.29334637094982,-2.616103814383477
75.30334681541403,-2.652454171668826
75.31334725987823,-2.6886139924186323
75.32334770434242,-2.7245792780251046
75.33334814880662,-2.7603460418291523
75.34334859327082,-2.795910310679376
75.35334903773501,-2.831268124932069
75.36334948219921,-2.866415538451212
75.37334992666341,-2.90134861860848
75.3833503711276,-2.936063446283236
75.39335081559182,-2.9705561158625846
75.40335126005601,-3.004822736339842
75.41335170452021,-3.038859432120086
75.4233521489844,-3.072662339170278
75.4333525934486,-3.106227610582359
75.4433530379128,-3.139551416956879
75.453353482377,-3.1726299464029943
75.4633539268412,-3.2054594045384692
75.47335437130539,-3.2380360144896754
75.4833548157696,-3.270356016891637
75.4933552602338,-3.3024156699989837
75.503355704698,-3.3342112521914498
75.51335614916219,-3.3657390576567607
75.52335659362639,-3.3969953999310447
75.53335703809059,-3.427976613860416
75.54335748255478,-3.4586790556009737
75.55335792701898,-3.489099102618804
75.56335837148318,-3.5192331536899784
75.57335881594739,-3.549077628900596
75.58335926041158,-3.578628969659572
75.59335970487578,-3.6078836407729176
75.60336014933998,-3.6368381274400963
75.61336059380417,-3.665488937250576
75.62336103826837,-3.6938326026826793
75.63336148273257,-3.7218656811035835
75.64336192719676,-3.7495847547693204
75.65336237166098,-3.7769864308248158
75.66336281612517,-3.8040673413037327
75.67336326058937,-3.8308241432132784
75.68336370505357,-3.8572535204506306
75.69336414951776,-3.8833521805359585
75.70336459398196,-3.9091168576539377
75.71336503844616,-3.934544314232881
75.72336548291035,-3.9596313409447377
75.73336592737455,-3.984374756705094
75.74336637183876,-4.008771408673208
75.75336681630296,-4.032818172251869
75.76336726076715,-4.056511951583062
75.77336770523135,-4.079849680410892
75.78336814969555,-4.102828319664786
75.79336859415974,-4.125444861251675
75.80336903862394,-4.147696328455623
75.81336948308814,-4.169579775937823
75.82336992755233,-4.1910922897365985
75.83337037201655,-4.212230987267432
75.84337081648074,-4.232993017331404
75.85337126094494,-4.253375561555437
75.86337170540914,-4.273375832292607
75.87337214987333,-4.2929910743321615
75.88337259433753,-4.312218566753576
75.89337303880173,-4.331055622926545
75.90337348326592,-4.349499590510991
75.91337392773012,-4.367547851457058
75.92337437219433,-4.385197822005137
75.93337481665853,-4.402446953302184
75.94337526112272,-4.419292731471162
75.95337570558692,-4.435732676495177
75.96337615005112,-4.451764345201376
75.97337659451532,-4.467385331396841
75.98337703897951,-4.4825932658685845
75.99337748344371,-4.497385816383553
76.00337792790792,-4.511760687688643
76.01337837237212,-4.525715621729114
76.02337881683631,-4.539248398545445
76.03337926130051,-4.552356834316613
76.0433797057647,-4.565038784161099
76.0533801502289,-4.57729214263555
76.0633805946931,-4.589114843734776
76.0733810391573,-4.600504860891751
76.0833814836215,-4.61146020697761
76.0933819280857,-4.62197893436032
76.1033823725499,-4.63205913590765
76.1133828170141,-4.641698943217336
76.1233832614783,-4.650896528689612
76.13338370594249,-4.659650106374389
76.14338415040669,-4.667957931971266
76.15338459487089,-4.6758183028295175
76.16338503933508,-4.683229557948102
76.17338548379928,-4.69019007799206
76.18338592826349,-4.696698286141115
76.19338637272769,-4.702752646728747
76.20338681719188,-4.708351666723735
76.21338726165608,-4.713493896697508
76.22338770612028,-4.718177930824151
76.23338815058447,-4.72240240688041
76.24338859504867,-4.726166006245691
76.25338903951287,-4.729467453916146
76.26338948397706,-4.732305519301246
76.27338992844128,-4.7346790148637945
76.28339037290547,-4.736586797459476
76.29339081736967,-4.738027769275178
76.30339126183387,-4.7390008778289845
76.31339170629806,-4.739505115970175
76.32339215076226,-4.739539521879228
76.33339259522646,-4.739103179067817
76.34339303969065,-4.738195216890542
76.35339348415485,-4.736814809947059
76.36339392861906,-4.734961178250972
76.37339437308326,-4.732633588636347
76.38339481754745,-4.729831354766743
76.39339526201165,-4.726553837135228
76.40339570647585,-4.722800443064374
76.41339615094005,-4.718570626706258
76.42339659540424,-4.713863889156319
76.43339703986844,-4.708679778848228
76.44339748433265,-4.703017890436919
76.45339792879685,-4.696877866366662
76.46339837326104,-4.690259397145322
76.47339881772524,-4.6831622213443955
76.48339926218944,-4.675586125599
76.49339970665363,-4.667530944607872
76.50340015111783,-4.658996561133374
76.51340059558203,-4.649982906199801
76.52340104004622,-4.640489959000733
76.53340148451043,-4.630517746467855
76.54340192897463,-4.620066344468637
76.55340237343883,-4.609135877866138
76.56340281790303,-4.597726520519062
76.57340326236722,-4.585838495281747
76.58340370683142,-4.57347207400416
76.59340415129562,-4.560627577531903
76.60340459575981,-4.547305375784229
76.61340504022401,-4.533505887698788
76.62340548468822,-4.519229580904705
76.63340592915242,-4.504476972541019
76.64340637361661,-4.4892486293227165
76.65340681808081,-4.473545167540814
76.66340726254501,-4.457367253062333
76.6734077070092,-4.440715601330306
76.6834081514734,-4.423590977363771
76.6934085959376,-4.405994195757746
76.7034090404018,-4.387926120556277
76.713409484866,-4.369387665134421
76.7234099293302,-4.350379792560994
76.7334103737944,-4.330903515640858
76.7434108182586,-4.310959896915026
76.75341126272279,-4.290550048660633
76.76341170718699,-4.269675132890939
76.77341215165119,-4.248336361355325
76.78341259611538,-4.226534995539301
76.7934130405796,-4.204272346664463
76.80341348504379,-4.181549775152215
76.81341392950799,-4.158368690967497
76.82341437397218,-4.134730554061486
76.83341481843638,-4.110636873784088
76.84341526290058,-4.086089208883735
76.85341570736477,-4.061089167507375
76.86341615182897,-4.035638407200484
76.87341659629317,-4.009738634907055
76.88341704075738,-3.9833916069695685
76.89341748522158,-3.956599129129138
76.90341792968577,-3.929363056059679
76.91341837414997,-3.9016852909084236
76.92341881861417,-3.8735677870280107
76.93341926307836,-3.8450125464112523
76.94341970754256,-3.8160216195879655
76.95342015200676,-3.786597105624973
76.96342059647095,-3.7567411521261023
76.97342104093516,-3.726455955232142
76.98342148539936,-3.695743759621015
76.99342192986356,-3.664606858507522
77.00342237432776,-3.6330475931717054
77.01342281879195,-3.6010683521941385
77.02342326325615,-3.568671573727885
77.03342370772035,-3.5358597433295182
77.04342415218454,-3.5026353937525845
77.05342459664874,-3.4690011049476017
77.06342504111295,-3.4349595040620127
77.07342548557715,-3.4005132654403782
77.08342593004134,-3.3656651106240854
77.09342637450554,-3.330417808351544
77.10342681896974,-3.29477417340682
77.11342726343393,-3.2587370674742075
77.12342770789813,-3.2223093998537626
77.13342815236233,-3.1854941252800617
77.14342859682654,-3.1482942439106805
77.15342904129074,-3.110712801326407
77.16342948575493,-3.072752888530923
77.17342993021913,-3.0344176419510176
